Date,Close,High,Low,Open,Volume,RSI,EMA20,EMA50,MACD,MACD_Signal,OBV
,TSLA,TSLA,TSLA,TSLA,TSLA,,,,,,
2010-09-13,1.3813329935073853,1.3933329582214355,1.3666670322418213,1.3926670551300049,5412000,54.632896235955975,1.3453491106281692,1.3619248376308963,0.014449945158234057,0.006064668826325704,-176430000
2010-09-14,1.4079999923706055,1.440000057220459,1.3686670064926147,1.369333028793335,9820500,57.37921684590936,1.351315861270306,1.3637317064442183,0.017416261613617756,0.008334987383784114,-166609500
2010-09-15,1.4653329849243164,1.4666670560836792,1.3860000371932983,1.3986669778823853,10269000,62.618607789157736,1.3621746349516404,1.367716070306183,0.024115394862278317,0.011491068879482955,-156340500
2010-09-16,1.3960000276565552,1.5440000295639038,1.3893330097198486,1.476667046546936,40267500,53.97711374501515,1.365396100923537,1.3688252451042369,0.02355835002021367,0.0139045251076291,-196608000
2010-09-17,1.348667025566101,1.4213329553604126,1.3200000524520874,1.401332974433899,17977500,49.005064705386346,1.3638028556514001,1.3680347266909767,0.019077595632232658,0.014939139212549812,-214585500
2010-09-20,1.4040000438690186,1.4233330488204956,1.343999981880188,1.378000020980835,14212500,54.30422204210211,1.3676311592911734,1.3694451312861942,0.019763654530403407,0.015904042276120533,-200373000
2010-09-21,1.3846670389175415,1.4366669654846191,1.378000020980835,1.3926670551300049,11940000,52.26081161974425,1.3692536240174942,1.3700420688403647,0.01853370421767986,0.016429974664432398,-212313000
2010-09-22,1.324666976928711,1.3966670036315918,1.3200000524520874,1.391332983970642,14443500,46.422496642207925,1.3650072766757053,1.3682626534712803,0.012572527897004804,0.01565848531094688,-226756500
2010-09-23,1.3040000200271606,1.3426669836044312,1.2999999523162842,1.3259999752044678,10021500,44.57529169388932,1.3591970617567963,1.365742550198962,0.006110167802938937,0.013748821809345292,-236778000
2010-09-24,1.340000033378601,1.3459999561309814,1.309999942779541,1.3300000429153442,8683500,48.42507270179883,1.3573687733398254,1.3647330397354185,0.0038492295600911497,0.011768903359494464,-228094500
2010-09-27,1.3686670064926147,1.3873330354690552,1.3366669416427612,1.3600000143051147,6279000,51.324466404162145,1.3584447955448529,1.364887312941583,0.004320797401028198,0.010279282167801211,-221815500
2010-09-28,1.4266669750213623,1.4326670169830322,1.3839999437332153,1.4026670455932617,18217500,56.63609339803736,1.364942145971187,1.367310044787849,0.009267797644499698,0.010076985263140908,-203598000
2010-09-29,1.4653329849243164,1.4686670303344727,1.408666968345642,1.4126670360565186,29539500,59.78655648369643,1.3745031782524375,1.3711540816559458,0.016122504634982437,0.011286089137509215,-174058500
2010-09-30,1.3606669902801514,1.476667046546936,1.3459999561309814,1.4666670560836792,32937000,49.33736125406646,1.3731854460646007,1.3707428231706205,0.012959845244116863,0.011620840358830745,-206995500
2010-10-01,1.3733329772949219,1.3833329677581787,1.3539999723434448,1.3793330192565918,8965500,50.46560842501072,1.3731994966579646,1.3708443978421618,0.011344679782433253,0.011565608243551247,-198030000
2010-10-04,1.3993330001831055,1.4113329648971558,1.3533329963684082,1.3619999885559082,9654000,52.78979867382787,1.375688401755597,1.3719615979339637,0.01202402855672502,0.011657292306186002,-188376000
2010-10-05,1.4079999923706055,1.418666958808899,1.4006669521331787,1.409999966621399,4980000,53.57183286137013,1.3787656960998835,1.373374868304028,0.013110639895623333,0.01194796182407347,-183396000
2010-10-06,1.3639999628067017,1.4173330068588257,1.3546669483184814,1.4040000438690186,4701000,49.12301948980317,1.377359435786247,1.3730072249511918,0.01030259069569528,0.011618887598397833,-188097000
2010-10-07,1.3619999885559082,1.3760000467300415,1.3559999465942383,1.3713330030441284,2115000,48.92414136613571,1.3758966312881196,1.372575568621965,0.007825601602290178,0.010860230399176302,-190212000
2010-10-08,1.3619999885559082,1.3860000371932983,1.3593330383300781,1.3619999885559082,4017000,48.92414136613571,1.3745731415040994,1.3721608399919236,0.0057957599866331755,0.009847336316667676,-186195000
2010-10-11,1.3493330478668213,1.3799999952316284,1.3380000591278076,1.3626669645309448,2568000,47.51122995465387,1.3721693230624539,1.371265632457606,0.0031289114865005185,0.008503651350634245,-188763000
2010-10-12,1.3493330478668213,1.3519999980926514,1.335332989692688,1.3466670513153076,3660000,47.51122995465387,1.3699944397104888,1.3704055311011047,0.0010038431574905804,0.007003689712005512,-185103000
2010-10-13,1.369333028793335,1.3899999856948853,1.3573329448699951,1.3760000467300415,4773000,50.14759212454637,1.3699314481945695,1.3703634721870745,0.0009229038493272501,0.00578753253946986,-180330000
2010-10-14,1.3833329677581787,1.4019999504089355,1.3600000143051147,1.399999976158142,4422000,51.966312157613636,1.3712077833911036,1.3708720798565297,0.001965776686573495,0.005023181368890587,-175908000
2010-10-15,1.369333028793335,1.3933329582214355,1.350000023841858,1.3926670551300049,4270500,50.00182040367077,1.3710292353341733,1.370811724912875,0.0016436360383704773,0.004347272302786565,-180178500
2010-10-18,1.348667025566101,1.3760000467300415,1.3480000495910645,1.3680000305175781,2442000,47.1672705985956,1.3688995010705474,1.3699433053306487,-0.0002760543114068703,0.003422606979947878,-182620500
2010-10-19,1.3366669416427612,1.3606669902801514,1.3333330154418945,1.3466670513153076,3678000,45.5524564289322,1.3658297335059963,1.3686383498919081,-0.0027342109461552244,0.0021912433947272577,-186298500
2010-10-20,1.3766670227050781,1.3793330192565918,1.3359999656677246,1.343999981880188,4687500,51.511564343840995,1.3668618562868613,1.3689531998061502,-0.0014380683849766207,0.001465381038786482,-181611000
2010-10-21,1.3833329677581787,1.3966670036315918,1.363332986831665,1.3739999532699585,6256500,52.44563322489117,1.368430533569844,1.3695171122748573,0.0001255724678748127,0.0011974193246041482,-175354500
2010-10-22,1.3813329935073853,1.3953330516815186,1.3700000047683716,1.3786669969558716,2416500,52.121216947951154,1.3696593392781813,1.3699804801663291,0.0011896740793859717,0.001195870275560513,-177771000
2010-10-25,1.3899999856948853,1.3986669778823853,1.3819999694824219,1.3960000276565552,1777500,53.46461675518742,1.3715965436988198,1.3707655588145078,0.0027011983759615,0.0014969358956407105,-175993500
2010-10-26,1.4240000247955322,1.4579999446868896,1.3673330545425415,1.386667013168335,9913500,58.39624573176556,1.3765873514223161,1.3728531849314107,0.006566912002379244,0.0025109311169884173,-166080000
2010-10-27,1.399999976158142,1.425333023071289,1.3766670227050781,1.4166669845581055,5347500,54.04252914036374,1.3788171252066805,1.3739177649795178,0.0076062346160781225,0.0035299918168063583,-171427500
2010-10-28,1.4126670360565186,1.4333330392837524,1.397333025932312,1.4259999990463257,3363000,55.9108659991098,1.3820409262399984,1.3754373442374395,0.009344315691455662,0.0046928565917362195,-168064500
2010-10-29,1.4559999704360962,1.4566669464111328,1.4033329486846924,1.4093329906463623,4209000,61.65396708262056,1.3890846447348648,1.3785966629118966,0.014056330493709579,0.006565551372130891,-163855500
2010-11-01,1.4273329973220825,1.5166670083999634,1.420667052268982,1.4626669883728027,6837000,56.418175477994794,1.3927273449812665,1.3805078917122962,0.015301069814087409,0.008312655060522195,-170692500
2010-11-02,1.4166669845581055,1.4586670398712158,1.4033329486846924,1.4453330039978027,4837500,54.56159687051219,1.3950073106552512,1.3819258953533082,0.015251071741313016,0.00970033839668036,-175530000
2010-11-03,1.4513330459594727,1.5,1.4106669425964355,1.418666958808899,5589000,59.254688496646985,1.4003716663985104,1.3846477443966874,0.0178034818902022,0.011320967095384727,-169941000
2010-11-04,1.659999966621399,1.6886670589447021,1.476667046546936,1.5066670179367065,28110000,75.59473502538853,1.4250981711816426,1.3954458707584407,0.03624613898968265,0.016306001474244314,-141831000
2010-11-05,1.6293330192565918,1.664667010307312,1.581333041191101,1.6579999923706055,15165000,71.08300553389071,1.4445491090935425,1.404617915797584,0.04783608662553385,0.022612018504502222,-156996000
2010-11-08,1.6653330326080322,1.6666669845581055,1.6019999980926514,1.6333329677581787,7642500,73.11176516129666,1.4655761494282558,1.4148420380254447,0.059243185278517574,0.029938251859305293,-149353500
2010-11-09,1.6419999599456787,1.7126669883728027,1.6033329963684082,1.6666669845581055,14346000,69.69861387865024,1.4823784170965817,1.4237501918262383,0.0656439070845305,0.03707938290435033,-163699500
2010-11-10,1.957332968711853,1.9980000257492065,1.6033329963684082,1.6319999694824219,45907500,81.95743540261792,1.5276121839170838,1.4446750066060663,0.09506540883315817,0.048676588090111904,-117792000
2010-11-11,1.869333028793335,1.940000057220459,1.8220000267028809,1.9066669940948486,29179500,73.07280019128494,1.5601570262862505,1.461328262378116,0.1100131382571512,0.06094389812351977,-146971500
2010-11-12,1.9893330335617065,2.0333330631256104,1.8713330030441284,1.8833329677581787,40936500,76.7708160199621,1.6010309317410558,1.482034331836296,0.13004326125454102,0.07476377074972403,-106035000
2010-11-15,2.053333044052124,2.196000099182129,2.01466703414917,2.01466703414917,39343500,78.46914678988034,1.644107323389729,1.5044382029035834,0.14935981701806167,0.08968298000339156,-66691500
2010-11-16,1.9780000448226929,2.0933330059051514,1.8946670293807983,2.066667079925537,20214000,71.81358347371638,1.6759066301928685,1.5230092555278623,0.15678229447809544,0.10310284289833234,-86905500
2010-11-17,1.965999960899353,2.049999952316284,1.9073330163955688,2.0133330821990967,11250000,70.78366548004452,1.703534566450629,1.5403814400522344,0.15985366135485712,0.11445300658963731,-98155500
2010-11-18,1.9926669597625732,2.049333095550537,1.9279999732971191,2.0446670055389404,14341500,71.75314942705758,1.7310709848612904,1.5581181270996987,0.1625655907390744,0.12407552341952473,-83814000
2010-11-19,2.065999984741211,2.0913329124450684,1.9800000190734863,2.010667085647583,17257500,74.28061693751735,1.7629689848498542,1.5780350626934836,0.16868765033196698,0.13299794880201318,-66556500
2010-11-22,2.2266669273376465,2.2300000190734863,2.0999999046325684,2.1046669483184814,22945500,78.76394912831155,1.8071306936582154,1.6034716064050194,0.1843785055439835,0.14327406015040725,-43611000
2010-11-23,2.3046669960021973,2.378667116165161,2.1459999084472656,2.2193329334259033,23667000,80.53768147887054,1.8545151034052614,1.630969464820595,0.2007929587740005,0.15477783987512592,-19944000
2010-11-24,2.3646669387817383,2.3980000019073486,2.2886669635772705,2.351332902908325,21375000,81.79716881741207,1.9031009924887354,1.6597419147798556,0.21615136675401714,0.16705254525090416,1431000
2010-11-26,2.3546669483184814,2.4000000953674316,2.316667079925537,2.373332977294922,5259000,80.85797436152131,1.9461072739963303,1.6869938768794095,0.22492332400335435,0.1786267010013942,-3828000
2010-11-29,2.2886669635772705,2.396667003631592,2.2219998836517334,2.3606669902801514,17184000,74.75701499108297,1.9787320063373723,1.7105888998871688,0.2239677552705921,0.18769491185523376,-21012000
2010-11-30,2.355333089828491,2.355333089828491,2.2273330688476562,2.249332904815674,33339000,76.67172892337403,2.0145987761936692,1.7358729857672206,0.2259848467590313,0.19535289883599327,12327000
2010-12-01,2.2899999618530273,2.427999973297119,2.2300000190734863,2.3913331031799316,19488000,70.9888761691008,2.0408274605421797,1.7576034554176445,0.21977810370766826,0.20023793981032828,-7161000
2010-12-02,2.1566669940948486,2.2866671085357666,2.0799999237060547,2.2673330307006836,30105000,61.044718140554,2.051859797071005,1.7732530059540055,0.20177442891796904,0.20054523763185644,-37266000
2010-12-03,2.0993330478668213,2.1500000953674316,2.058000087738037,2.134000062942505,17401500,57.326039676428415,2.056381059051559,1.7860404585780376,0.18079591388314298,0.19659537288211376,-54667500
2010-12-06,2.02066707611084,2.0966670513153076,1.9706670045852661,2.0899999141693115,19116000,52.59211910735984,2.0529797273429193,1.7952415024028534,0.15602405491084315,0.18848110928785966,-73783500
2010-12-07,2.1040000915527344,2.1600000858306885,2.00333309173584,2.0326669216156006,19669500,56.673760894913165,2.057838809648616,1.8073496823695154,0.14148549934203203,0.17908198729869415,-54114000
2010-12-08,2.1579999923706055,2.1659998893737793,2.101332902908325,2.1653330326080322,9900000,59.129353945329555,2.067377969907853,1.8211006749185779,0.1327902071600069,0.1698236312709567,-44214000
2010-12-09,2.136667013168335,2.181333065032959,2.109999895095825,2.167332887649536,6090000,57.73714650329284,2.0739769264088515,1.8334758254381762,0.12276260147236995,0.16041142531123936,-50304000
2010-12-10,2.101332902908325,2.194667100906372,2.0753331184387207,2.136667013168335,6441000,55.41003817833207,2.0765822575040396,1.8439800245546527,0.11068853578214233,0.15046684740541996,-56745000
2010-12-13,2.0366671085357666,2.118000030517578,2.0266671180725098,2.109333038330078,6156000,51.33231904676013,2.0727808147451565,1.8515363807892062,0.09480886498335916,0.13933525092100782,-62901000
2010-12-14,1.9019999504089355,2.0260000228881836,1.8506669998168945,2.0193328857421875,26485500,44.06039969582217,2.056515970522659,1.8535153443037056,0.07054440527637906,0.12557708179208207,-89386500
2010-12-15,1.9733330011367798,1.9980000257492065,1.9019999504089355,1.9113329648971558,11143500,48.24295264456328,2.0485937829620995,1.8582140759442183,0.05642024966342918,0.1117457153663515,-78243000
2010-12-16,2.053999900817871,2.060667037963867,1.976667046546936,2.0,11851500,52.562453448207215,2.0491086513293157,1.8658919514294596,0.05114631632683553,0.09962583555844831,-66391500
2010-12-17,2.0906670093536377,2.1026670932769775,2.047333002090454,2.0893330574035645,12195000,54.42438036405378,2.053066590188775,1.874706659583349,0.049356464777350784,0.08957196140222881,-54196500
2010-12-20,2.113332986831665,2.1459999084472656,2.0840001106262207,2.109333038330078,7851000,55.5849026927436,2.0588062470119075,1.8840645547695576,0.049199804760732935,0.08149753007392964,-46345500
2010-12-21,2.1506669521331787,2.179332971572876,2.114000082015991,2.119999885559082,11665500,57.50436501586947,2.0675548855948858,1.8945195507446015,0.05149459195397954,0.07549694244993962,-34680000
2010-12-22,2.175333023071289,2.190666913986206,2.113332986831665,2.1500000953674316,12499500,58.772078060027376,2.077819470116448,1.9055318437770208,0.05467333296991672,0.07133222055393505,-22180500
2010-12-23,2.00600004196167,2.1653330326080322,1.9946670532226562,2.0840001106262207,23289000,48.15220998726265,2.0709795245778975,1.9094717731175954,0.043032697575140944,0.06567231595817623,-45469500
2010-12-27,1.7033330202102661,1.9053330421447754,1.670667052268982,1.8680000305175781,139528500,35.72595726813135,2.0359655717809804,1.9013879004545629,0.00927776272356473,0.05439340531125393,-184998000
2010-12-28,1.7606669664382935,1.7833329439163208,1.6666669845581055,1.7233330011367798,60844500,38.94042555584132,2.009746656986439,1.895869432453925,-0.012700492663024754,0.0409746257163982,-124153500
2010-12-29,1.848667025566101,1.8673330545425415,1.7666670083999634,1.8020000457763672,49788000,43.60259905175816,1.9944057397083115,1.8940183576740104,-0.022755240825649947,0.02822865240798857,-74365500
2010-12-30,1.7666670083999634,1.8600000143051147,1.7586669921875,1.8466670513153076,30616500,40.499471172944375,1.972716336726564,1.889024187114244,-0.03691488544693544,0.015199944837003768,-104982000
2010-12-31,1.775333046913147,1.8166669607162476,1.7666670083999634,1.7713329792022705,21268500,40.97754603969051,1.9539179281729053,1.8845657110279264,-0.046896633739518245,0.0027806291216993665,-83713500
2011-01-03,1.7746670246124268,1.7999999523162842,1.726667046546936,1.7893329858779907,19245000,40.950313687218376,1.9368464135480978,1.8802559586194754,-0.05423578721508049,-0.008622654145656605,-102958500
2011-01-04,1.777999997138977,1.7966669797897339,1.7346669435501099,1.7773330211639404,17811000,41.16104632333432,1.9217181834138959,1.8762459209143578,-0.05910188643495484,-0.018718500603516253,-85147500
2011-01-05,1.7886669635772705,1.7933330535888672,1.746000051498413,1.7653330564498901,21700500,41.87597670204358,1.9090466386675506,1.872811451999178,-0.06138990546473666,-0.027252781575760335,-63447000
2011-01-06,1.858667016029358,1.8666670322418213,1.7873330116271973,1.7886669635772705,30918000,46.472387179583265,1.9042485793686752,1.8722567682356557,-0.056898863136168654,-0.033181997887842,-32529000
2011-01-07,1.8826669454574585,1.9053330421447754,1.8600000143051147,1.8666670322418213,33718500,47.99096895335539,1.9021931856628451,1.872665010479648,-0.05081729585158823,-0.03670905748059125,1189500
2011-01-10,1.8966670036315918,1.9119999408721924,1.8700000047683716,1.878000020980835,20140500,48.90166121846922,1.9016668826122496,1.8736062651130576,-0.04435660691842114,-0.03823856736815723,21330000
2011-01-11,1.797333002090454,1.9140000343322754,1.7946670055389404,1.906000018119812,25653000,43.13088739999178,1.8917303225625548,1.8706151567592302,-0.04671340509180344,-0.039933534912886474,-4323000
2011-01-12,1.797333002090454,1.8266669511795044,1.7680000066757202,1.8006670475006104,14466000,43.130887399991785,1.8827401015652119,1.8677413467722195,-0.048027552890415715,-0.04155233850839232,10143000
2011-01-13,1.7480000257492065,1.7979999780654907,1.74399995803833,1.797333002090454,10854000,40.38584907648829,1.869907713392259,1.8630456086928857,-0.052445227450562903,-0.04373091629682644,-711000
2011-01-14,1.7166670560836792,1.7719999551773071,1.707332968711853,1.7433329820632935,17880000,38.701111062524795,1.8553133650771563,1.8573052732964463,-0.05780819823367689,-0.046546372684196535,-18591000
2011-01-18,1.7093329429626465,1.7093329429626465,1.649999976158142,1.698667049407959,24325500,38.29838076837622,1.8414104677329173,1.851502436812768,-0.06193623054082953,-0.04962434425552314,-42916500
2011-01-19,1.6019999980926514,1.6979999542236328,1.5833330154418945,1.6846669912338257,35572500,32.9022059938504,1.8186094706243205,1.8417180274511948,-0.07302679013816138,-0.05430483343205079,-78489000
2011-01-20,1.5080000162124634,1.6299999952316284,1.4913330078125,1.6019999980926514,34198500,29.042776310474608,1.7890276178231912,1.8286310466183036,-0.08838233492835768,-0.06112033373131217,-112687500
2011-01-21,1.5360000133514404,1.5726670026779175,1.5140000581741333,1.5413329601287842,18255000,31.615942759762802,1.7649297507306436,1.8171553198235246,-0.09717220831211604,-0.06833070864747295,-94432500
2011-01-24,1.6326669454574585,1.6540000438690186,1.5486669540405273,1.5686670541763306,24676500,39.740528330685756,1.7523332930855784,1.8099204816130907,-0.0952401634355251,-0.07371259960508339,-69756000
2011-01-25,1.6453330516815186,1.6593329906463623,1.6013330221176147,1.6433329582214355,19072500,40.734104300069944,1.7421427939042393,1.8034660725961664,-0.091630693438151,-0.07729621837169692,-50683500
2011-01-26,1.649999976158142,1.658666968345642,1.6066670417785645,1.647333025932312,16198500,41.119334917478305,1.7333672874522301,1.7974477943044793,-0.08738624640574089,-0.07931422397850572,-34485000
2011-01-27,1.6613329648971558,1.6720000505447388,1.6353329420089722,1.6493330001831055,13435500,42.10349703598763,1.7265068757803184,1.7921099578571333,-0.08216091419996285,-0.07988356202279716,-21049500
2011-01-28,1.6006669998168945,1.658666968345642,1.5833330154418945,1.658666968345642,15726000,38.40312150139794,1.7145221256885637,1.7846023908751631,-0.08197013644742279,-0.0803008769077223,-36775500
2011-01-31,1.6066670417785645,1.6080000400543213,1.5666669607162476,1.6033329963684082,12454500,38.974381327193946,1.7042502129352304,1.7776245340478456,-0.08040789826319239,-0.08032228117881632,-24321000
2011-02-01,1.593999981880188,1.6486669778823853,1.5693329572677612,1.6206669807434082,10617000,38.1695620399448,1.6937501909299884,1.7704235712177414,-0.07927807086558092,-0.08011343911616925,-34938000
2011-02-02,1.5959999561309814,1.6119999885559082,1.5779999494552612,1.6106669902801514,8542500,38.38589989470439,1.6844406447586544,1.7635834294496333,-0.07732988255553064,-0.07955672780404154,-26395500
2011-02-03,1.5753329992294312,1.5933330059051514,1.5433330535888672,1.5880000591278076,7680000,36.94726909877083,1.674049440422538,1.7562010596370765,-0.07657091810469696,-0.07895956586417262,-34075500
2011-02-04,1.5640000104904175,1.5779999494552612,1.5479999780654907,1.5626670122146606,8160000,36.14724073481209,1.6635685423337645,1.7486637635921096,-0.07600774086337037,-0.07836920086401217,-42235500
2011-02-07,1.5379999876022339,1.5506670475006104,1.525333046913147,1.5506670475006104,13426500,34.31163899272944,1.651609632359333,1.7404024390434871,-0.07677439595183433,-0.07805023988157661,-55662000
2011-02-08,1.6326669454574585,1.6833330392837524,1.5333329439163208,1.585332989692688,52573500,45.21948074211497,1.6498055669401068,1.736177517726388,-0.06894834964292818,-0.07622986183384693,-3088500
